DATE,SITE,SP_CODE,COUNT,AREA,SCIENTIFIC_NAME
2015-11-24,AQUE,MAPY,22,20,Macrocystis pyrifera
2015-11-24,AQUE,MAPY,19,20,Macrocystis pyrifera
2015-11-24,AQUE,MAPY,20,20,Macrocystis pyrifera
2015-11-24,AQUE,MAPY,17,20,Macrocystis pyrifera
2015-11-24,AQUE,MAPY,17,20,Macrocystis pyrifera
2015-11-24,AQUE,MAPY,21,20,Macrocystis pyrifera
2015-11-24,AQUE,MAPY,14,20,Macrocystis pyrifera
2015-11-24,AQUE,MAPY,14,20,Macrocystis pyrifera
2015-11-24,AQUE,MAPY,13,20,Macrocystis pyrifera
2015-11-24,AQUE,MAPY,8,20,Macrocystis pyrifera
2015-11-24,AQUE,MAPY,1,20,Macrocystis pyrifera
2015-11-24,AQUE,MAPY,3,20,Macrocystis pyrifera
2015-11-24,AQUE,MAPY,10,20,Macrocystis pyrifera
2015-11-24,AQUE,MAPY,16,20,Macrocystis pyrifera
2015-11-24,AQUE,MAPY,28,20,Macrocystis pyrifera
2015-11-24,AQUE,MAPY,13,20,Macrocystis pyrifera
2015-11-24,AQUE,MAPY,10,20,Macrocystis pyrifera
2015-11-24,AQUE,MAPY,1,20,Macrocystis pyrifera
2015-11-24,AQUE,MAPY,2,20,Macrocystis pyrifera
2015-11-24,AQUE,MAPY,2,20,Macrocystis pyrifera
2015-11-24,AQUE,MAPY,1,20,Macrocystis pyrifera
2015-11-24,AQUE,MAPY,2,20,Macrocystis pyrifera
2015-11-24,AQUE,MAPY,2,20,Macrocystis pyrifera
2015-11-24,AQUE,MAPY,1,20,Macrocystis pyrifera
2015-11-24,AQUE,MAPY,1,20,Macrocystis pyrifera
2015-11-24,AQUE,MAPY,1,20,Macrocystis pyrifera
2015-11-24,AQUE,MAPY,1,20,Macrocystis pyrifera
2015-11-24,AQUE,MAPY,2,20,Macrocystis pyrifera
2015-11-24,AQUE,MAPY,2,20,Macrocystis pyrifera
2015-11-24,AQUE,MAPY,2,20,Macrocystis pyrifera
2015-11-24,AQUE,MAPY,2,20,Macrocystis pyrifera
2015-11-24,AQUE,MAPY,2,20,Macrocystis pyrifera
2015-11-24,AQUE,MAPY,2,20,Macrocystis pyrifera
2015-11-24,AQUE,MAPY,2,20,Macrocystis pyrifera
2015-11-24,AQUE,MAPY,2,20,Macrocystis pyrifera
2015-11-24,AQUE,MAPY,2,20,Macrocystis pyrifera
2015-11-24,AQUE,MAPY,2,20,Macrocystis pyrifera
2015-11-24,AQUE,MAPY,2,20,Macrocystis pyrifera
2015-11-24,AQUE,MAPY,2,20,Macrocystis pyrifera
2015-11-24,AQUE,MAPY,2,20,Macrocystis pyrifera
2015-11-24,AQUE,MAPY,2,20,Macrocystis pyrifera
2015-11-24,AQUE,MAPY,3,20,Macrocystis pyrifera
2015-11-24,AQUE,MAPY,3,20,Macrocystis pyrifera
2016-02-23,AQUE,MAPY,1,20,Macrocystis pyrifera
2016-02-23,AQUE,MAPY,2,20,Macrocystis pyrifera
2016-02-23,AQUE,MAPY,1,20,Macrocystis pyrifera
2016-02-23,AQUE,MAPY,2,20,Macrocystis pyrifera
2016-02-23,AQUE,MAPY,2,20,Macrocystis pyrifera
2016-02-23,AQUE,MAPY,7,20,Macrocystis pyrifera
2016-02-23,AQUE,MAPY,1,20,Macrocystis pyrifera
2016-02-23,AQUE,MAPY,2,20,Macrocystis pyrifera
2016-02-23,AQUE,MAPY,3,20,Macrocystis pyrifera
2016-02-23,AQUE,MAPY,12,20,Macrocystis pyrifera
2016-02-23,AQUE,MAPY,1,20,Macrocystis pyrifera
2016-02-23,AQUE,MAPY,12,20,Macrocystis pyrifera
2016-02-23,AQUE,MAPY,8,20,Macrocystis pyrifera
2016-02-23,AQUE,MAPY,11,20,Macrocystis pyrifera
2016-02-23,AQUE,MAPY,5,20,Macrocystis pyrifera
2016-02-23,AQUE,MAPY,1,20,Macrocystis pyrifera
2016-02-23,AQUE,MAPY,2,20,Macrocystis pyrifera
2016-02-23,AQUE,MAPY,4,20,Macrocystis pyrifera
2016-02-23,AQUE,MAPY,2,20,Macrocystis pyrifera
2016-02-23,AQUE,MAPY,8,20,Macrocystis pyrifera
2016-02-23,AQUE,MAPY,11,20,Macrocystis pyrifera
2016-02-23,AQUE,MAPY,5,20,Macrocystis pyrifera
2016-02-23,AQUE,MAPY,16,20,Macrocystis pyrifera
2016-02-23,AQUE,MAPY,5,20,Macrocystis pyrifera
2016-02-23,AQUE,MAPY,3,20,Macrocystis pyrifera
2016-02-23,AQUE,MAPY,6,20,Macrocystis pyrifera
2016-02-23,AQUE,MAPY,2,20,Macrocystis pyrifera
2016-02-23,AQUE,MAPY,2,20,Macrocystis pyrifera
2016-02-23,AQUE,MAPY,2,20,Macrocystis pyrifera
2016-02-23,AQUE,MAPY,2,20,Macrocystis pyrifera
2016-02-23,AQUE,MAPY,1,20,Macrocystis pyrifera
2016-02-23,AQUE,MAPY,1,20,Macrocystis pyrifera
2016-02-23,AQUE,MAPY,2,20,Macrocystis pyrifera
2016-02-23,AQUE,MAPY,2,20,Macrocystis pyrifera
2016-02-23,AQUE,MAPY,2,20,Macrocystis pyrifera
2016-02-23,AQUE,MAPY,1,20,Macrocystis pyrifera
2016-02-23,AQUE,MAPY,4,20,Macrocystis pyrifera
2016-02-22,CARP,MAPY,0,20,Macrocystis pyrifera
2016-02-22,CARP,MAPY,0,20,Macrocystis pyrifera
2016-02-22,CARP,MAPY,0,20,Macrocystis pyrifera
2016-02-22,CARP,MAPY,0,20,Macrocystis pyrifera
2016-02-22,CARP,MAPY,0,20,Macrocystis pyrifera
2016-02-22,CARP,MAPY,0,20,Macrocystis pyrifera
2016-02-22,CARP,MAPY,0,20,Macrocystis pyrifera
2016-02-22,CARP,MAPY,0,20,Macrocystis pyrifera
2016-02-22,CARP,MAPY,0,20,Macrocystis pyrifera
2016-02-22,CARP,MAPY,0,20,Macrocystis pyrifera
2016-02-22,CARP,MAPY,0,20,Macrocystis pyrifera
2016-02-22,CARP,MAPY,0,20,Macrocystis pyrifera
2016-02-18,IVEE,MAPY,1,20,Macrocystis pyrifera
2016-02-18,IVEE,MAPY,1,20,Macrocystis pyrifera
2016-02-18,IVEE,MAPY,1,20,Macrocystis pyrifera
2016-02-18,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-02-18,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-02-18,IVEE,MAPY,4,20,Macrocystis pyrifera
2016-02-18,IVEE,MAPY,4,20,Macrocystis pyrifera
2016-02-18,IVEE,MAPY,8,20,Macrocystis pyrifera
2016-02-18,IVEE,MAPY,3,20,Macrocystis pyrifera
2016-02-18,IVEE,MAPY,3,20,Macrocystis pyrifera
2016-02-18,IVEE,MAPY,3,20,Macrocystis pyrifera
2016-02-18,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-02-18,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-02-18,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-02-18,IVEE,MAPY,1,20,Macrocystis pyrifera
2016-02-18,IVEE,MAPY,1,20,Macrocystis pyrifera
2016-02-18,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-02-18,IVEE,MAPY,1,20,Macrocystis pyrifera
2016-02-18,IVEE,MAPY,1,20,Macrocystis pyrifera
2016-02-18,IVEE,MAPY,0,20,Macrocystis pyrifera
2016-02-18,IVEE,MAPY,1,20,Macrocystis pyrifera
2016-02-18,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-02-18,IVEE,MAPY,3,20,Macrocystis pyrifera
2016-02-18,IVEE,MAPY,6,20,Macrocystis pyrifera
2016-02-18,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-02-17,MOHK,MAPY,10,20,Macrocystis pyrifera
2016-02-17,MOHK,MAPY,2,20,Macrocystis pyrifera
2016-02-17,MOHK,MAPY,1,20,Macrocystis pyrifera
2016-02-17,MOHK,MAPY,1,20,Macrocystis pyrifera
2016-02-17,MOHK,MAPY,6,20,Macrocystis pyrifera
2016-02-17,MOHK,MAPY,0,20,Macrocystis pyrifera
2016-02-17,MOHK,MAPY,0,20,Macrocystis pyrifera
2016-02-17,MOHK,MAPY,0,20,Macrocystis pyrifera
2016-02-17,MOHK,MAPY,9,20,Macrocystis pyrifera
2016-02-17,MOHK,MAPY,1,20,Macrocystis pyrifera
2016-02-17,MOHK,MAPY,2,20,Macrocystis pyrifera
2016-02-17,MOHK,MAPY,6,20,Macrocystis pyrifera
2016-02-17,MOHK,MAPY,2,20,Macrocystis pyrifera
2016-02-17,MOHK,MAPY,7,20,Macrocystis pyrifera
2016-02-17,MOHK,MAPY,7,20,Macrocystis pyrifera
2016-02-17,MOHK,MAPY,4,20,Macrocystis pyrifera
2016-02-17,MOHK,MAPY,1,20,Macrocystis pyrifera
2016-02-17,MOHK,MAPY,9,20,Macrocystis pyrifera
2016-02-17,MOHK,MAPY,5,20,Macrocystis pyrifera
2016-02-17,MOHK,MAPY,3,20,Macrocystis pyrifera
2016-02-17,MOHK,MAPY,1,20,Macrocystis pyrifera
2016-02-17,MOHK,MAPY,7,20,Macrocystis pyrifera
2016-02-17,MOHK,MAPY,2,20,Macrocystis pyrifera
2016-02-17,MOHK,MAPY,5,20,Macrocystis pyrifera
2016-02-17,MOHK,MAPY,12,20,Macrocystis pyrifera
2016-02-17,MOHK,MAPY,9,20,Macrocystis pyrifera
2016-02-17,MOHK,MAPY,2,20,Macrocystis pyrifera
2016-02-17,MOHK,MAPY,2,20,Macrocystis pyrifera
2016-02-17,MOHK,MAPY,2,20,Macrocystis pyrifera
2016-02-17,MOHK,MAPY,2,20,Macrocystis pyrifera
2016-02-17,MOHK,MAPY,6,20,Macrocystis pyrifera
2016-02-17,MOHK,MAPY,4,20,Macrocystis pyrifera
2016-02-17,MOHK,MAPY,4,20,Macrocystis pyrifera
2016-02-17,MOHK,MAPY,4,20,Macrocystis pyrifera
2016-02-17,MOHK,MAPY,3,20,Macrocystis pyrifera
2016-02-17,MOHK,MAPY,18,20,Macrocystis pyrifera
2016-02-17,MOHK,MAPY,5,20,Macrocystis pyrifera
2016-02-17,MOHK,MAPY,1,20,Macrocystis pyrifera
2016-02-17,MOHK,MAPY,1,20,Macrocystis pyrifera
2016-02-17,MOHK,MAPY,1,20,Macrocystis pyrifera
2016-02-17,MOHK,MAPY,1,20,Macrocystis pyrifera
2016-02-17,MOHK,MAPY,1,20,Macrocystis pyrifera
2016-02-17,MOHK,MAPY,1,20,Macrocystis pyrifera
2016-02-17,MOHK,MAPY,1,20,Macrocystis pyrifera
2016-02-17,MOHK,MAPY,0,20,Macrocystis pyrifera
2016-02-17,MOHK,MAPY,0,20,Macrocystis pyrifera
2016-02-17,MOHK,MAPY,0,20,Macrocystis pyrifera
2016-02-19,NAPL,MAPY,1,20,Macrocystis pyrifera
2016-02-19,NAPL,MAPY,3,20,Macrocystis pyrifera
2016-02-19,NAPL,MAPY,3,20,Macrocystis pyrifera
2016-02-19,NAPL,MAPY,3,20,Macrocystis pyrifera
2016-02-19,NAPL,MAPY,3,20,Macrocystis pyrifera
2016-02-19,NAPL,MAPY,2,20,Macrocystis pyrifera
2016-02-19,NAPL,MAPY,3,20,Macrocystis pyrifera
2016-02-19,NAPL,MAPY,6,20,Macrocystis pyrifera
2016-02-19,NAPL,MAPY,2,20,Macrocystis pyrifera
2016-02-19,NAPL,MAPY,2,20,Macrocystis pyrifera
2016-02-19,NAPL,MAPY,2,20,Macrocystis pyrifera
2016-02-19,NAPL,MAPY,1,20,Macrocystis pyrifera
2016-02-19,NAPL,MAPY,0,20,Macrocystis pyrifera
2016-02-19,NAPL,MAPY,3,20,Macrocystis pyrifera
2016-02-19,NAPL,MAPY,9,20,Macrocystis pyrifera
2016-02-19,NAPL,MAPY,1,20,Macrocystis pyrifera
2016-02-19,NAPL,MAPY,1,20,Macrocystis pyrifera
2016-02-19,NAPL,MAPY,2,20,Macrocystis pyrifera
2016-02-19,NAPL,MAPY,6,20,Macrocystis pyrifera
2016-02-19,NAPL,MAPY,4,20,Macrocystis pyrifera
2016-02-19,NAPL,MAPY,4,20,Macrocystis pyrifera
2016-02-19,NAPL,MAPY,2,20,Macrocystis pyrifera
2016-02-19,NAPL,MAPY,2,20,Macrocystis pyrifera
2016-02-19,NAPL,MAPY,3,20,Macrocystis pyrifera
2016-02-19,NAPL,MAPY,3,20,Macrocystis pyrifera
2016-02-19,NAPL,MAPY,1,20,Macrocystis pyrifera
2016-02-19,NAPL,MAPY,4,20,Macrocystis pyrifera
2016-02-19,NAPL,MAPY,4,20,Macrocystis pyrifera
2016-02-19,NAPL,MAPY,1,20,Macrocystis pyrifera
2016-02-19,NAPL,MAPY,1,20,Macrocystis pyrifera
2016-02-19,NAPL,MAPY,3,20,Macrocystis pyrifera
2016-02-19,NAPL,MAPY,3,20,Macrocystis pyrifera
2016-02-19,NAPL,MAPY,2,20,Macrocystis pyrifera
2016-02-19,NAPL,MAPY,2,20,Macrocystis pyrifera
2016-02-19,NAPL,MAPY,2,20,Macrocystis pyrifera
2016-02-19,NAPL,MAPY,1,20,Macrocystis pyrifera
2016-02-19,NAPL,MAPY,6,20,Macrocystis pyrifera
2016-02-19,NAPL,MAPY,3,20,Macrocystis pyrifera
2016-02-19,NAPL,MAPY,3,20,Macrocystis pyrifera
2016-02-19,NAPL,MAPY,3,20,Macrocystis pyrifera
2016-02-19,NAPL,MAPY,1,20,Macrocystis pyrifera
2016-02-19,NAPL,MAPY,1,20,Macrocystis pyrifera
2016-02-19,NAPL,MAPY,1,20,Macrocystis pyrifera
2016-02-19,NAPL,MAPY,2,20,Macrocystis pyrifera
2016-02-19,NAPL,MAPY,4,20,Macrocystis pyrifera
2016-02-19,NAPL,MAPY,2,20,Macrocystis pyrifera
2016-02-19,NAPL,MAPY,0,20,Macrocystis pyrifera
2016-02-19,NAPL,MAPY,0,20,Macrocystis pyrifera
2016-02-19,NAPL,MAPY,0,20,Macrocystis pyrifera
2016-05-12,MOHK,MAPY,0,20,Macrocystis pyrifera
2016-05-12,MOHK,MAPY,10,20,Macrocystis pyrifera
2016-05-12,MOHK,MAPY,2,20,Macrocystis pyrifera
2016-05-12,MOHK,MAPY,4,20,Macrocystis pyrifera
2016-05-12,MOHK,MAPY,18,20,Macrocystis pyrifera
2016-05-12,MOHK,MAPY,1,20,Macrocystis pyrifera
2016-05-12,MOHK,MAPY,1,20,Macrocystis pyrifera
2016-05-12,MOHK,MAPY,1,20,Macrocystis pyrifera
2016-05-12,MOHK,MAPY,1,20,Macrocystis pyrifera
2016-05-12,MOHK,MAPY,4,20,Macrocystis pyrifera
2016-05-12,MOHK,MAPY,0,20,Macrocystis pyrifera
2016-05-12,MOHK,MAPY,0,20,Macrocystis pyrifera
2016-05-12,MOHK,MAPY,3,20,Macrocystis pyrifera
2016-05-12,MOHK,MAPY,2,20,Macrocystis pyrifera
2016-05-12,MOHK,MAPY,2,20,Macrocystis pyrifera
2016-05-12,MOHK,MAPY,0,20,Macrocystis pyrifera
2016-05-12,MOHK,MAPY,3,20,Macrocystis pyrifera
2016-05-12,MOHK,MAPY,1,20,Macrocystis pyrifera
2016-05-12,MOHK,MAPY,1,20,Macrocystis pyrifera
2016-05-12,MOHK,MAPY,3,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,26,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,6,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,6,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,6,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,32,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,18,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,12,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,28,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,1,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,1,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,1,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,1,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,1,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,1,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,1,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,11,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,1,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,1,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,1,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,1,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,1,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,1,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,1,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,1,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,1,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,1,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,1,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,1,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,1,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,1,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,1,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,1,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,1,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,1,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,1,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,1,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,6,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,6,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,6,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,6,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,6,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,6,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,6,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,6,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,8,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,12,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,18,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,1,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,1,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,1,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,1,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,1,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,1,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,1,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,6,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,6,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,18,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,4,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,4,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,4,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,4,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,4,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,4,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,9,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,8,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,8,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,12,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,1,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,1,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,1,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,1,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,1,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,1,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,4,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,4,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,4,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,4,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,4,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,8,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,8,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,12,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,9,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,2,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,3,20,Macrocystis pyrifera
2016-05-16,IVEE,MAPY,0,20,Macrocystis pyrifera
2016-05-17,NAPL,MAPY,5,20,Macrocystis pyrifera
2016-05-17,NAPL,MAPY,7,20,Macrocystis pyrifera
2016-05-17,NAPL,MAPY,10,20,Macrocystis pyrifera
2016-05-17,NAPL,MAPY,4,20,Macrocystis pyrifera
2016-05-17,NAPL,MAPY,2,20,Macrocystis pyrifera
2016-05-17,NAPL,MAPY,10,20,Macrocystis pyrifera
2016-05-17,NAPL,MAPY,8,20,Macrocystis pyrifera
2016-05-17,NAPL,MAPY,1,20,Macrocystis pyrifera
2016-05-17,NAPL,MAPY,6,20,Macrocystis pyrifera
2016-05-17,NAPL,MAPY,12,20,Macrocystis pyrifera
2016-05-17,NAPL,MAPY,14,20,Macrocystis pyrifera
2016-05-17,NAPL,MAPY,18,20,Macrocystis pyrifera
2016-05-17,NAPL,MAPY,20,20,Macrocystis pyrifera
2016-05-17,NAPL,MAPY,8,20,Macrocystis pyrifera
2016-05-17,NAPL,MAPY,1,20,Macrocystis pyrifera
2016-05-17,NAPL,MAPY,1,20,Macrocystis pyrifera
2016-05-17,NAPL,MAPY,1,20,Macrocystis pyrifera
2016-05-17,NAPL,MAPY,1,20,Macrocystis pyrifera
2016-05-17,NAPL,MAPY,1,20,Macrocystis pyrifera
2016-05-17,NAPL,MAPY,1,20,Macrocystis pyrifera
2016-05-17,NAPL,MAPY,1,20,Macrocystis pyrifera
2016-05-17,NAPL,MAPY,1,20,Macrocystis pyrifera
2016-05-17,NAPL,MAPY,1,20,Macrocystis pyrifera
2016-05-17,NAPL,MAPY,1,20,Macrocystis pyrifera
2016-05-17,NAPL,MAPY,6,20,Macrocystis pyrifera
2016-05-17,NAPL,MAPY,6,20,Macrocystis pyrifera
2016-05-17,NAPL,MAPY,6,20,Macrocystis pyrifera
2016-05-17,NAPL,MAPY,6,20,Macrocystis pyrifera
2016-05-17,NAPL,MAPY,6,20,Macrocystis pyrifera
2016-05-17,NAPL,MAPY,6,20,Macrocystis pyrifera
2016-05-17,NAPL,MAPY,6,20,Macrocystis pyrifera
2016-05-17,NAPL,MAPY,6,20,Macrocystis pyrifera
2016-05-17,NAPL,MAPY,2,20,Macrocystis pyrifera
2016-05-17,NAPL,MAPY,2,20,Macrocystis pyrifera
2016-05-17,NAPL,MAPY,2,20,Macrocystis pyrifera
2016-05-17,NAPL,MAPY,2,20,Macrocystis pyrifera
2016-05-17,NAPL,MAPY,2,20,Macrocystis pyrifera
