DATE,SITE,SP_CODE,COUNT,SCIENTIFIC_NAME
5/16/17,NAPL,MAPY,2,Macrocystis pyrifera
5/16/17,NAPL,MAPY,2,Macrocystis pyrifera
5/16/17,NAPL,MAPY,1,Macrocystis pyrifera
5/16/17,NAPL,MAPY,2,Macrocystis pyrifera
5/16/17,NAPL,MAPY,3,Macrocystis pyrifera
5/16/17,NAPL,MAPY,4,Macrocystis pyrifera
5/16/17,NAPL,MAPY,2,Macrocystis pyrifera
5/16/17,NAPL,MAPY,2,Macrocystis pyrifera
5/16/17,NAPL,MAPY,2,Macrocystis pyrifera
5/16/17,NAPL,MAPY,4,Macrocystis pyrifera
5/16/17,NAPL,MAPY,4,Macrocystis pyrifera
5/16/17,NAPL,MAPY,1,Macrocystis pyrifera
5/16/17,NAPL,MAPY,1,Macrocystis pyrifera
5/16/17,NAPL,MAPY,1,Macrocystis pyrifera
5/16/17,NAPL,MAPY,5,Macrocystis pyrifera
5/16/17,NAPL,MAPY,3,Macrocystis pyrifera
5/16/17,NAPL,MAPY,2,Macrocystis pyrifera
5/16/17,NAPL,MAPY,2,Macrocystis pyrifera
5/16/17,NAPL,MAPY,2,Macrocystis pyrifera
5/16/17,NAPL,MAPY,2,Macrocystis pyrifera
5/16/17,NAPL,MAPY,2,Macrocystis pyrifera
5/16/17,NAPL,MAPY,1,Macrocystis pyrifera
5/16/17,NAPL,MAPY,3,Macrocystis pyrifera
5/16/17,NAPL,MAPY,3,Macrocystis pyrifera
5/16/17,NAPL,MAPY,4,Macrocystis pyrifera
5/16/17,NAPL,MAPY,7,Macrocystis pyrifera
5/16/17,NAPL,MAPY,2,Macrocystis pyrifera
5/16/17,NAPL,MAPY,2,Macrocystis pyrifera
5/16/17,NAPL,MAPY,3,Macrocystis pyrifera
5/16/17,NAPL,MAPY,4,Macrocystis pyrifera
5/16/17,NAPL,MAPY,4,Macrocystis pyrifera
5/16/17,NAPL,MAPY,1,Macrocystis pyrifera
5/16/17,NAPL,MAPY,1,Macrocystis pyrifera
5/16/17,NAPL,MAPY,1,Macrocystis pyrifera
5/16/17,NAPL,MAPY,1,Macrocystis pyrifera
5/16/17,NAPL,MAPY,1,Macrocystis pyrifera
5/16/17,NAPL,MAPY,1,Macrocystis pyrifera
5/16/17,NAPL,MAPY,2,Macrocystis pyrifera
5/16/17,NAPL,MAPY,3,Macrocystis pyrifera
5/16/17,NAPL,MAPY,4,Macrocystis pyrifera
5/16/17,NAPL,MAPY,4,Macrocystis pyrifera
5/16/17,NAPL,MAPY,4,Macrocystis pyrifera
5/16/17,NAPL,MAPY,5,Macrocystis pyrifera
5/16/17,NAPL,MAPY,8,Macrocystis pyrifera
5/16/17,NAPL,MAPY,1,Macrocystis pyrifera
5/16/17,NAPL,MAPY,2,Macrocystis pyrifera
5/16/17,NAPL,MAPY,2,Macrocystis pyrifera
5/16/17,NAPL,MAPY,2,Macrocystis pyrifera
5/16/17,NAPL,MAPY,2,Macrocystis pyrifera
5/16/17,NAPL,MAPY,2,Macrocystis pyrifera
5/16/17,NAPL,MAPY,2,Macrocystis pyrifera
5/16/17,NAPL,MAPY,2,Macrocystis pyrifera
5/16/17,NAPL,MAPY,2,Macrocystis pyrifera
5/16/17,NAPL,MAPY,2,Macrocystis pyrifera
5/16/17,NAPL,MAPY,2,Macrocystis pyrifera
5/16/17,NAPL,MAPY,2,Macrocystis pyrifera
5/16/17,NAPL,MAPY,2,Macrocystis pyrifera
5/16/17,NAPL,MAPY,2,Macrocystis pyrifera
5/16/17,NAPL,MAPY,2,Macrocystis pyrifera
5/16/17,NAPL,MAPY,2,Macrocystis pyrifera
5/16/17,NAPL,MAPY,2,Macrocystis pyrifera
5/16/17,NAPL,MAPY,2,Macrocystis pyrifera
5/16/17,NAPL,MAPY,2,Macrocystis pyrifera
5/16/17,NAPL,MAPY,2,Macrocystis pyrifera
5/16/17,NAPL,MAPY,2,Macrocystis pyrifera
5/16/17,NAPL,MAPY,2,Macrocystis pyrifera
5/16/17,NAPL,MAPY,2,Macrocystis pyrifera
5/16/17,NAPL,MAPY,2,Macrocystis pyrifera
5/16/17,NAPL,MAPY,2,Macrocystis pyrifera
5/16/17,NAPL,MAPY,3,Macrocystis pyrifera
5/16/17,NAPL,MAPY,3,Macrocystis pyrifera
5/16/17,NAPL,MAPY,4,Macrocystis pyrifera
5/16/17,NAPL,MAPY,8,Macrocystis pyrifera
5/16/17,NAPL,MAPY,1,Macrocystis pyrifera
5/16/17,NAPL,MAPY,1,Macrocystis pyrifera
5/16/17,NAPL,MAPY,1,Macrocystis pyrifera
5/16/17,NAPL,MAPY,2,Macrocystis pyrifera
5/16/17,NAPL,MAPY,2,Macrocystis pyrifera
5/16/17,NAPL,MAPY,2,Macrocystis pyrifera
5/16/17,NAPL,MAPY,2,Macrocystis pyrifera
5/16/17,NAPL,MAPY,2,Macrocystis pyrifera
5/16/17,NAPL,MAPY,2,Macrocystis pyrifera
5/16/17,NAPL,MAPY,4,Macrocystis pyrifera
5/16/17,NAPL,MAPY,4,Macrocystis pyrifera
5/16/17,NAPL,MAPY,5,Macrocystis pyrifera
5/16/17,NAPL,MAPY,6,Macrocystis pyrifera
5/16/17,NAPL,MAPY,12,Macrocystis pyrifera
5/16/17,NAPL,MAPY,15,Macrocystis pyrifera
5/16/17,NAPL,MAPY,24,Macrocystis pyrifera
5/16/17,NAPL,MAPY,24,Macrocystis pyrifera
5/16/17,NAPL,MAPY,24,Macrocystis pyrifera
5/16/17,NAPL,MAPY,2,Macrocystis pyrifera
5/16/17,NAPL,MAPY,2,Macrocystis pyrifera
5/16/17,NAPL,MAPY,2,Macrocystis pyrifera
5/16/17,NAPL,MAPY,2,Macrocystis pyrifera
5/16/17,NAPL,MAPY,6,Macrocystis pyrifera
5/16/17,NAPL,MAPY,6,Macrocystis pyrifera
5/16/17,NAPL,MAPY,6,Macrocystis pyrifera
5/16/17,NAPL,MAPY,7,Macrocystis pyrifera
5/16/17,NAPL,MAPY,3,Macrocystis pyrifera
5/16/17,NAPL,MAPY,2,Macrocystis pyrifera
5/16/17,NAPL,MAPY,2,Macrocystis pyrifera
5/16/17,NAPL,MAPY,2,Macrocystis pyrifera
5/16/17,NAPL,MAPY,2,Macrocystis pyrifera
5/16/17,NAPL,MAPY,2,Macrocystis pyrifera
5/16/17,NAPL,MAPY,2,Macrocystis pyrifera
5/16/17,NAPL,MAPY,1,Macrocystis pyrifera
5/16/17,NAPL,MAPY,1,Macrocystis pyrifera
5/16/17,NAPL,MAPY,1,Macrocystis pyrifera
5/16/17,NAPL,MAPY,1,Macrocystis pyrifera
5/16/17,NAPL,MAPY,1,Macrocystis pyrifera
5/17/17,MOHK,MAPY,4,Macrocystis pyrifera
5/17/17,MOHK,MAPY,1,Macrocystis pyrifera
5/17/17,MOHK,MAPY,1,Macrocystis pyrifera
5/17/17,MOHK,MAPY,38,Macrocystis pyrifera
5/17/17,MOHK,MAPY,33,Macrocystis pyrifera
5/17/17,MOHK,MAPY,18,Macrocystis pyrifera
5/17/17,MOHK,MAPY,18,Macrocystis pyrifera
5/17/17,MOHK,MAPY,10,Macrocystis pyrifera
5/17/17,MOHK,MAPY,19,Macrocystis pyrifera
5/17/17,MOHK,MAPY,14,Macrocystis pyrifera
5/17/17,MOHK,MAPY,6,Macrocystis pyrifera
5/17/17,MOHK,MAPY,28,Macrocystis pyrifera
5/17/17,MOHK,MAPY,15,Macrocystis pyrifera
5/17/17,MOHK,MAPY,15,Macrocystis pyrifera
5/17/17,MOHK,MAPY,15,Macrocystis pyrifera
5/17/17,MOHK,MAPY,11,Macrocystis pyrifera
5/17/17,MOHK,MAPY,5,Macrocystis pyrifera
5/17/17,MOHK,MAPY,23,Macrocystis pyrifera
5/17/17,MOHK,MAPY,23,Macrocystis pyrifera
5/17/17,MOHK,MAPY,45,Macrocystis pyrifera
5/17/17,MOHK,MAPY,24,Macrocystis pyrifera
5/17/17,MOHK,MAPY,24,Macrocystis pyrifera
5/17/17,MOHK,MAPY,14,Macrocystis pyrifera
5/17/17,MOHK,MAPY,65,Macrocystis pyrifera
5/17/17,MOHK,MAPY,26,Macrocystis pyrifera
5/17/17,MOHK,MAPY,85,Macrocystis pyrifera
5/17/17,MOHK,MAPY,9,Macrocystis pyrifera
5/17/17,MOHK,MAPY,30,Macrocystis pyrifera
5/17/17,MOHK,MAPY,26,Macrocystis pyrifera
5/17/17,MOHK,MAPY,20,Macrocystis pyrifera
5/17/17,MOHK,MAPY,8,Macrocystis pyrifera
5/17/17,MOHK,MAPY,8,Macrocystis pyrifera
5/17/17,MOHK,MAPY,28,Macrocystis pyrifera
5/17/17,MOHK,MAPY,26,Macrocystis pyrifera
5/17/17,MOHK,MAPY,20,Macrocystis pyrifera
5/17/17,MOHK,MAPY,20,Macrocystis pyrifera
5/17/17,MOHK,MAPY,23,Macrocystis pyrifera
5/17/17,MOHK,MAPY,49,Macrocystis pyrifera
5/17/17,MOHK,MAPY,15,Macrocystis pyrifera
5/17/17,MOHK,MAPY,15,Macrocystis pyrifera
5/17/17,MOHK,MAPY,17,Macrocystis pyrifera
5/17/17,MOHK,MAPY,17,Macrocystis pyrifera
5/17/17,MOHK,MAPY,27,Macrocystis pyrifera
5/17/17,MOHK,MAPY,22,Macrocystis pyrifera
5/17/17,MOHK,MAPY,10,Macrocystis pyrifera
5/17/17,MOHK,MAPY,24,Macrocystis pyrifera
5/17/17,MOHK,MAPY,24,Macrocystis pyrifera
5/17/17,MOHK,MAPY,12,Macrocystis pyrifera
5/17/17,MOHK,MAPY,64,Macrocystis pyrifera
5/17/17,MOHK,MAPY,6,Macrocystis pyrifera
5/17/17,MOHK,MAPY,40,Macrocystis pyrifera
5/17/17,MOHK,MAPY,40,Macrocystis pyrifera
5/17/17,MOHK,MAPY,11,Macrocystis pyrifera
5/17/17,MOHK,MAPY,15,Macrocystis pyrifera
5/17/17,MOHK,MAPY,15,Macrocystis pyrifera
5/17/17,MOHK,MAPY,19,Macrocystis pyrifera
5/17/17,MOHK,MAPY,19,Macrocystis pyrifera
5/17/17,MOHK,MAPY,1,Macrocystis pyrifera
5/17/17,MOHK,MAPY,1,Macrocystis pyrifera
5/17/17,MOHK,MAPY,2,Macrocystis pyrifera
5/17/17,MOHK,MAPY,2,Macrocystis pyrifera
5/17/17,MOHK,MAPY,34,Macrocystis pyrifera
5/17/17,MOHK,MAPY,14,Macrocystis pyrifera
5/17/17,MOHK,MAPY,2,Macrocystis pyrifera
5/17/17,MOHK,MAPY,2,Macrocystis pyrifera
5/17/17,MOHK,MAPY,2,Macrocystis pyrifera
5/17/17,MOHK,MAPY,2,Macrocystis pyrifera
5/17/17,MOHK,MAPY,2,Macrocystis pyrifera
5/17/17,MOHK,MAPY,1,Macrocystis pyrifera
5/17/17,MOHK,MAPY,0,Macrocystis pyrifera
5/17/17,MOHK,MAPY,0,Macrocystis pyrifera
5/17/17,MOHK,MAPY,0,Macrocystis pyrifera
5/17/17,MOHK,MAPY,0,Macrocystis pyrifera
5/18/17,AQUE,MAPY,0,Macrocystis pyrifera
5/18/17,AQUE,MAPY,0,Macrocystis pyrifera
5/18/17,AQUE,MAPY,4,Macrocystis pyrifera
5/18/17,AQUE,MAPY,1,Macrocystis pyrifera
5/18/17,AQUE,MAPY,2,Macrocystis pyrifera
5/18/17,AQUE,MAPY,2,Macrocystis pyrifera
5/18/17,AQUE,MAPY,1,Macrocystis pyrifera
5/18/17,AQUE,MAPY,0,Macrocystis pyrifera
5/18/17,AQUE,MAPY,4,Macrocystis pyrifera
5/18/17,AQUE,MAPY,0,Macrocystis pyrifera
5/18/17,AQUE,MAPY,8,Macrocystis pyrifera
5/18/17,AQUE,MAPY,9,Macrocystis pyrifera
5/18/17,AQUE,MAPY,6,Macrocystis pyrifera
5/18/17,AQUE,MAPY,7,Macrocystis pyrifera
5/18/17,AQUE,MAPY,24,Macrocystis pyrifera
5/18/17,AQUE,MAPY,8,Macrocystis pyrifera
5/18/17,AQUE,MAPY,13,Macrocystis pyrifera
5/18/17,AQUE,MAPY,7,Macrocystis pyrifera
5/18/17,AQUE,MAPY,20,Macrocystis pyrifera
5/18/17,AQUE,MAPY,33,Macrocystis pyrifera
5/18/17,AQUE,MAPY,15,Macrocystis pyrifera
5/18/17,AQUE,MAPY,12,Macrocystis pyrifera
5/18/17,AQUE,MAPY,4,Macrocystis pyrifera
5/18/17,AQUE,MAPY,12,Macrocystis pyrifera
5/18/17,AQUE,MAPY,19,Macrocystis pyrifera
5/18/17,AQUE,MAPY,23,Macrocystis pyrifera
5/18/17,AQUE,MAPY,16,Macrocystis pyrifera
5/18/17,AQUE,MAPY,14,Macrocystis pyrifera
5/18/17,AQUE,MAPY,18,Macrocystis pyrifera
5/18/17,AQUE,MAPY,3,Macrocystis pyrifera
5/18/17,AQUE,MAPY,13,Macrocystis pyrifera
5/18/17,AQUE,MAPY,19,Macrocystis pyrifera
5/18/17,AQUE,MAPY,8,Macrocystis pyrifera
5/19/17,CARP,MAPY,10,Macrocystis pyrifera
5/19/17,CARP,MAPY,19,Macrocystis pyrifera
5/19/17,CARP,MAPY,6,Macrocystis pyrifera
5/19/17,CARP,MAPY,13,Macrocystis pyrifera
5/19/17,CARP,MAPY,13,Macrocystis pyrifera
5/19/17,CARP,MAPY,2,Macrocystis pyrifera
5/19/17,CARP,MAPY,3,Macrocystis pyrifera
5/19/17,CARP,MAPY,24,Macrocystis pyrifera
5/19/17,CARP,MAPY,1,Macrocystis pyrifera
5/19/17,CARP,MAPY,6,Macrocystis pyrifera
5/19/17,CARP,MAPY,5,Macrocystis pyrifera
5/19/17,CARP,MAPY,5,Macrocystis pyrifera
5/19/17,CARP,MAPY,9,Macrocystis pyrifera
5/19/17,CARP,MAPY,15,Macrocystis pyrifera
5/19/17,CARP,MAPY,3,Macrocystis pyrifera
5/19/17,CARP,MAPY,3,Macrocystis pyrifera
5/19/17,CARP,MAPY,4,Macrocystis pyrifera
5/19/17,CARP,MAPY,18,Macrocystis pyrifera
5/19/17,CARP,MAPY,23,Macrocystis pyrifera
5/19/17,CARP,MAPY,23,Macrocystis pyrifera
5/19/17,CARP,MAPY,2,Macrocystis pyrifera
5/19/17,CARP,MAPY,11,Macrocystis pyrifera
5/19/17,CARP,MAPY,9,Macrocystis pyrifera
5/19/17,CARP,MAPY,6,Macrocystis pyrifera
5/19/17,CARP,MAPY,13,Macrocystis pyrifera
5/19/17,CARP,MAPY,1,Macrocystis pyrifera
5/19/17,CARP,MAPY,52,Macrocystis pyrifera
5/19/17,CARP,MAPY,12,Macrocystis pyrifera
5/19/17,CARP,MAPY,24,Macrocystis pyrifera
5/19/17,CARP,MAPY,27,Macrocystis pyrifera
5/19/17,CARP,MAPY,26,Macrocystis pyrifera
5/19/17,CARP,MAPY,17,Macrocystis pyrifera
5/19/17,CARP,MAPY,33,Macrocystis pyrifera
5/19/17,CARP,MAPY,15,Macrocystis pyrifera
5/19/17,CARP,MAPY,31,Macrocystis pyrifera
5/19/17,CARP,MAPY,11,Macrocystis pyrifera
5/19/17,CARP,MAPY,40,Macrocystis pyrifera
5/19/17,CARP,MAPY,37,Macrocystis pyrifera
5/19/17,CARP,MAPY,1,Macrocystis pyrifera
5/19/17,CARP,MAPY,1,Macrocystis pyrifera
5/19/17,CARP,MAPY,0,Macrocystis pyrifera
5/19/17,CARP,MAPY,0,Macrocystis pyrifera
5/19/17,CARP,MAPY,0,Macrocystis pyrifera
5/19/17,CARP,MAPY,0,Macrocystis pyrifera
5/19/17,CARP,MAPY,0,Macrocystis pyrifera
5/19/17,CARP,MAPY,0,Macrocystis pyrifera
5/19/17,CARP,MAPY,0,Macrocystis pyrifera
8/10/17,CARP,MAPY,3,Macrocystis pyrifera
8/10/17,CARP,MAPY,7,Macrocystis pyrifera
8/10/17,CARP,MAPY,5,Macrocystis pyrifera
8/10/17,CARP,MAPY,6,Macrocystis pyrifera
8/10/17,CARP,MAPY,20,Macrocystis pyrifera
8/10/17,CARP,MAPY,28,Macrocystis pyrifera
8/10/17,CARP,MAPY,51,Macrocystis pyrifera
8/10/17,CARP,MAPY,12,Macrocystis pyrifera
8/10/17,CARP,MAPY,16,Macrocystis pyrifera
8/10/17,CARP,MAPY,23,Macrocystis pyrifera
8/10/17,CARP,MAPY,80,Macrocystis pyrifera
8/10/17,CARP,MAPY,36,Macrocystis pyrifera
8/10/17,CARP,MAPY,34,Macrocystis pyrifera
8/10/17,CARP,MAPY,33,Macrocystis pyrifera
8/10/17,CARP,MAPY,24,Macrocystis pyrifera
8/10/17,CARP,MAPY,54,Macrocystis pyrifera
8/10/17,CARP,MAPY,58,Macrocystis pyrifera
8/10/17,CARP,MAPY,15,Macrocystis pyrifera
8/10/17,CARP,MAPY,62,Macrocystis pyrifera
8/10/17,CARP,MAPY,4,Macrocystis pyrifera
8/10/17,CARP,MAPY,4,Macrocystis pyrifera
8/10/17,CARP,MAPY,4,Macrocystis pyrifera
8/10/17,CARP,MAPY,18,Macrocystis pyrifera
8/10/17,CARP,MAPY,25,Macrocystis pyrifera
8/10/17,CARP,MAPY,25,Macrocystis pyrifera
8/10/17,CARP,MAPY,11,Macrocystis pyrifera
8/10/17,CARP,MAPY,5,Macrocystis pyrifera
8/10/17,CARP,MAPY,1,Macrocystis pyrifera
8/10/17,CARP,MAPY,25,Macrocystis pyrifera
8/10/17,CARP,MAPY,15,Macrocystis pyrifera
8/10/17,CARP,MAPY,4,Macrocystis pyrifera
8/10/17,CARP,MAPY,4,Macrocystis pyrifera
8/10/17,CARP,MAPY,3,Macrocystis pyrifera
8/10/17,CARP,MAPY,3,Macrocystis pyrifera
8/10/17,CARP,MAPY,3,Macrocystis pyrifera
8/10/17,CARP,MAPY,3,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,1,Macrocystis pyrifera
8/10/17,CARP,MAPY,1,Macrocystis pyrifera
8/10/17,CARP,MAPY,1,Macrocystis pyrifera
8/10/17,CARP,MAPY,1,Macrocystis pyrifera
8/10/17,CARP,MAPY,1,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,1,Macrocystis pyrifera
8/10/17,CARP,MAPY,1,Macrocystis pyrifera
8/10/17,CARP,MAPY,1,Macrocystis pyrifera
8/10/17,CARP,MAPY,1,Macrocystis pyrifera
8/10/17,CARP,MAPY,1,Macrocystis pyrifera
8/10/17,CARP,MAPY,4,Macrocystis pyrifera
8/10/17,CARP,MAPY,4,Macrocystis pyrifera
8/10/17,CARP,MAPY,4,Macrocystis pyrifera
8/10/17,CARP,MAPY,3,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,4,Macrocystis pyrifera
8/10/17,CARP,MAPY,4,Macrocystis pyrifera
8/10/17,CARP,MAPY,4,Macrocystis pyrifera
8/10/17,CARP,MAPY,4,Macrocystis pyrifera
8/10/17,CARP,MAPY,4,Macrocystis pyrifera
8/10/17,CARP,MAPY,4,Macrocystis pyrifera
8/10/17,CARP,MAPY,3,Macrocystis pyrifera
8/10/17,CARP,MAPY,3,Macrocystis pyrifera
8/10/17,CARP,MAPY,3,Macrocystis pyrifera
8/10/17,CARP,MAPY,3,Macrocystis pyrifera
8/10/17,CARP,MAPY,1,Macrocystis pyrifera
8/10/17,CARP,MAPY,1,Macrocystis pyrifera
8/10/17,CARP,MAPY,1,Macrocystis pyrifera
8/10/17,CARP,MAPY,1,Macrocystis pyrifera
8/10/17,CARP,MAPY,1,Macrocystis pyrifera
8/10/17,CARP,MAPY,1,Macrocystis pyrifera
8/10/17,CARP,MAPY,1,Macrocystis pyrifera
8/10/17,CARP,MAPY,1,Macrocystis pyrifera
8/10/17,CARP,MAPY,1,Macrocystis pyrifera
8/10/17,CARP,MAPY,1,Macrocystis pyrifera
8/10/17,CARP,MAPY,1,Macrocystis pyrifera
8/10/17,CARP,MAPY,1,Macrocystis pyrifera
8/10/17,CARP,MAPY,1,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,6,Macrocystis pyrifera
8/10/17,CARP,MAPY,1,Macrocystis pyrifera
8/10/17,CARP,MAPY,1,Macrocystis pyrifera
8/10/17,CARP,MAPY,1,Macrocystis pyrifera
8/10/17,CARP,MAPY,1,Macrocystis pyrifera
8/10/17,CARP,MAPY,1,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,3,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,2,Macrocystis pyrifera
8/10/17,CARP,MAPY,1,Macrocystis pyrifera
8/10/17,CARP,MAPY,1,Macrocystis pyrifera
8/10/17,CARP,MAPY,1,Macrocystis pyrifera
