plantid,plant_verticle_location,frontal_area_cm2
79,645,0
80,645,0
81,645,0
82,645,0
83,645,0
84,645,0
85,645,0
86,645,1.355
87,645,0
88,645,0
89,645,0
90,645,0
1,655,0
2,655,0
3,655,0
4,655,0
5,655,0
6,655,0
7,655,0
8,655,0
9,655,0
10,655,0
11,655,0
12,655,6.695
13,655,0
14,655,0
15,655,0
16,655,0
17,655,0
18,655,0
19,655,0
20,655,0
21,655,0
22,655,0
23,655,0
24,655,0
25,655,0
26,655,0
27,655,0
28,655,0
29,655,0
30,655,0
31,655,0
32,655,0
33,655,0
34,655,5.3625
35,655,0
36,655,0
37,655,6.415
38,655,0
39,655,0
40,655,0
41,655,0
42,655,0
43,655,11.008
44,655,0
45,655,0
46,655,0.0825
47,655,0
48,655,0
49,655,0
50,655,0
51,655,0
52,655,0
53,655,0
54,655,0
55,655,0
56,655,0
57,655,0
58,655,0
59,655,0
60,655,0
61,655,0
62,655,0
63,655,1.4675
64,655,0
65,655,0
66,655,0
67,655,0
68,655,9.2775
69,655,6.0325
70,655,4.67
71,655,7.55
72,655,5.1525
73,655,0
74,655,0
75,655,0
76,655,0
77,655,0
78,655,0
79,655,0
80,655,0
81,655,0
82,655,0
83,655,0
84,655,0
85,655,0
86,655,1.9025
87,655,0
88,655,0
89,655,0
90,655,0
1,665,0
2,665,0
3,665,0
4,665,0
5,665,0
6,665,0
7,665,0
8,665,0
9,665,0
10,665,0
11,665,0
12,665,8.225
13,665,0
14,665,0
15,665,0
16,665,0
17,665,0
18,665,0
19,665,0
20,665,0
21,665,0
22,665,0
23,665,0
24,665,0
25,665,0
26,665,0
27,665,0
28,665,0
29,665,0
30,665,0
31,665,0
32,665,0
33,665,0
34,665,8.135
35,665,0
36,665,0
37,665,7.63
38,665,0
39,665,0
40,665,0
41,665,0
42,665,0
43,665,10.305
44,665,0
45,665,0
46,665,0
47,665,0
48,665,0
49,665,0
50,665,0
51,665,0
52,665,0
53,665,0
54,665,0
55,665,0
56,665,0
57,665,0
58,665,0
59,665,0
60,665,0
61,665,0
62,665,0
63,665,0.0125
64,665,0
65,665,0
66,665,0
67,665,0
68,665,7.2425
69,665,8.475
70,665,3.42
71,665,7.0575
72,665,5.505
73,665,0
74,665,0
75,665,0
76,665,0
77,665,0
78,665,0
79,665,0
80,665,0
81,665,0
82,665,0
83,665,0
84,665,0
85,665,0
86,665,1.915
87,665,0
88,665,0
89,665,0
90,665,0
1,675,0
2,675,0
3,675,0
4,675,0
5,675,0
6,675,0
7,675,0
8,675,0
9,675,0
10,675,0
11,675,0
12,675,5.785
13,675,0
14,675,0
15,675,0
16,675,0
17,675,0
18,675,0
19,675,0
20,675,0
21,675,0
22,675,0
23,675,0
24,675,0
25,675,0
26,675,0
27,675,0
28,675,0
29,675,0
30,675,0
31,675,0
32,675,0
33,675,0
34,675,8.49
35,675,0
36,675,0
37,675,9.02
38,675,0
39,675,0
40,675,0
41,675,0
42,675,0
43,675,10.14
44,675,0
45,675,0
46,675,0
47,675,0
48,675,0
49,675,0
50,675,0
51,675,0
52,675,0
53,675,0
54,675,0
55,675,0
56,675,0
57,675,0
58,675,0
59,675,0
60,675,0
61,675,0
62,675,0
63,675,0
64,675,0
65,675,0
66,675,0
67,675,0
68,675,6.5225
69,675,7.125
70,675,0.6625
71,675,6.6925
72,675,6.7325
73,675,0
74,675,0
75,675,0
76,675,0
77,675,0
78,675,0
79,675,0
80,675,0
81,675,0
82,675,0
83,675,0
84,675,0
85,675,0
86,675,1.46
87,675,0
88,675,0
89,675,0
90,675,0
1,685,0
2,685,0
3,685,0
4,685,0
5,685,0
6,685,0
7,685,0
8,685,0
9,685,0
10,685,0
11,685,0
12,685,4.0475
13,685,0
14,685,0
15,685,0
16,685,0
17,685,0
18,685,0
19,685,0
20,685,0
21,685,0
22,685,0
23,685,0
24,685,0
25,685,0
26,685,0
27,685,0
28,685,0
29,685,0
30,685,0
31,685,0
32,685,0
33,685,0
34,685,7.81
35,685,0
36,685,0
37,685,10.073
38,685,0
39,685,0
40,685,0
41,685,0
42,685,0
43,685,7.6275
44,685,0
45,685,0
46,685,0
47,685,0
48,685,0
49,685,0
50,685,0
51,685,0
52,685,0
53,685,0
54,685,0
55,685,0
56,685,0
57,685,0
58,685,0
59,685,0
60,685,0
61,685,0
62,685,0
63,685,0
64,685,0
65,685,0
66,685,0
67,685,0
68,685,4.3975
69,685,2.9875
70,685,0
71,685,5.84
72,685,7.595
73,685,0
74,685,0
75,685,0
76,685,0
77,685,0
78,685,0
79,685,0
80,685,0
81,685,0
82,685,0
83,685,0
84,685,0
85,685,0
86,685,2.0025
87,685,0
88,685,0
89,685,0
90,685,0
1,695,0
2,695,0
3,695,0
4,695,0
5,695,0
6,695,0
7,695,0
8,695,0
9,695,0
10,695,0
11,695,0
12,695,3.7825
13,695,0
14,695,0
15,695,0
16,695,0
17,695,0
18,695,0
19,695,0
20,695,0
21,695,0
22,695,0
23,695,0
24,695,0
25,695,0
26,695,0
27,695,0
28,695,0
29,695,0
30,695,0
31,695,0
32,695,0
33,695,0
34,695,6.125
35,695,0
36,695,0
37,695,9.8975
38,695,0
39,695,0
40,695,0
41,695,0
42,695,0
43,695,4.76
44,695,0
45,695,0
46,695,0
47,695,0
48,695,0
49,695,0
50,695,0
51,695,0
52,695,0
53,695,0
54,695,0
55,695,0
56,695,0
57,695,0
58,695,0
59,695,0
60,695,0
61,695,0
62,695,0
63,695,0
64,695,0
65,695,0
66,695,0
67,695,0
68,695,7.165
69,695,5.6075
70,695,0
71,695,5.42
72,695,7.655
73,695,0
74,695,0
75,695,0
76,695,0
77,695,0
78,695,0
79,695,0
80,695,0
81,695,0
82,695,0
83,695,0
84,695,0
85,695,0
86,695,1.8875
87,695,0
88,695,0
89,695,0
90,695,0
1,705,0
2,705,0
3,705,0
4,705,0
5,705,0
6,705,0
7,705,0
8,705,0
9,705,0
10,705,0
11,705,0
12,705,1.03
13,705,0
14,705,0
15,705,0
16,705,0
17,705,0
18,705,0
19,705,0
20,705,0
21,705,0
22,705,0
23,705,0
24,705,0
25,705,0
26,705,0
27,705,0
28,705,0
29,705,0
30,705,0
31,705,0
32,705,0
33,705,0
34,705,2.5
35,705,0
36,705,0
37,705,10.183
38,705,0
39,705,0
40,705,0
41,705,0
42,705,0
43,705,7.2125
44,705,0
45,705,0
46,705,0
47,705,0
48,705,0
49,705,0
50,705,0
51,705,0
52,705,0
53,705,0
54,705,0
55,705,0
56,705,0
57,705,0
58,705,0
59,705,0
60,705,0
61,705,0
62,705,0
63,705,0
64,705,0
65,705,0
66,705,0
67,705,0
68,705,8.41
69,705,7.5625
70,705,0
71,705,6.005
72,705,8.195
73,705,0
74,705,0
75,705,0
76,705,0
77,705,0
78,705,0
79,705,0
80,705,0
81,705,0
82,705,0
83,705,0
84,705,0
85,705,0
86,705,1.8625
87,705,0
88,705,0
89,705,0
90,705,0
1,715,0
2,715,0
3,715,0
4,715,0
5,715,0
6,715,0
7,715,0
8,715,0
9,715,0
10,715,0
11,715,0
12,715,0
13,715,0
14,715,0
15,715,0
16,715,0
17,715,0
18,715,0
19,715,0
20,715,0
21,715,0
22,715,0
23,715,0
24,715,0
25,715,0
26,715,0
27,715,0
28,715,0
29,715,0
30,715,0
31,715,0
32,715,0
33,715,0
34,715,0.965
35,715,0
36,715,0
37,715,9.125
38,715,0
39,715,0
40,715,0
41,715,0
42,715,0
43,715,8.5725
44,715,0
45,715,0
46,715,0
47,715,0
48,715,0
49,715,0
50,715,0
51,715,0
52,715,0
53,715,0
54,715,0
55,715,0
56,715,0
57,715,0
58,715,0
59,715,0
60,715,0
61,715,0
62,715,0
63,715,0
64,715,0
65,715,0
66,715,0
67,715,0
68,715,5.4375
69,715,6.5925
70,715,0
71,715,5.58
72,715,8.7475
73,715,0
74,715,0
75,715,0
76,715,0
77,715,0
78,715,0
79,715,0
80,715,0
81,715,0
82,715,0
83,715,0
84,715,0
85,715,0
86,715,1.8225
87,715,0
88,715,0
89,715,0
90,715,0
1,725,0
2,725,0
3,725,0
4,725,0
5,725,0
6,725,0
7,725,0
8,725,0
9,725,0
10,725,0
11,725,0
12,725,0
13,725,0
14,725,0
15,725,0
16,725,0
17,725,0
18,725,0
19,725,0
20,725,0
21,725,0
22,725,0
23,725,0
24,725,0
25,725,0
26,725,0
27,725,0
28,725,0
29,725,0
30,725,0
31,725,0
32,725,0
33,725,0
34,725,0.7175
35,725,0
36,725,0
37,725,6.655
38,725,0
39,725,0
40,725,0
41,725,0
42,725,0
43,725,6.115
44,725,0
45,725,0
46,725,0
47,725,0
48,725,0
49,725,0
50,725,0
51,725,0
52,725,0
53,725,0
54,725,0
55,725,0
56,725,0
57,725,0
58,725,0
59,725,0
60,725,0
61,725,0
62,725,0
63,725,0
64,725,0
65,725,0
66,725,0
67,725,0
68,725,4.5175
69,725,8.155
70,725,0
71,725,4.745
72,725,8.035
73,725,0
74,725,0
75,725,0
76,725,0
77,725,0
78,725,0
79,725,0
80,725,0
81,725,0
82,725,0
83,725,0
84,725,0
85,725,0
86,725,1.2325
87,725,0
88,725,0
89,725,0
90,725,0
1,735,0
2,735,0
3,735,0
4,735,0
5,735,0
6,735,0
7,735,0
8,735,0
9,735,0
10,735,0
11,735,0
12,735,0
13,735,0
14,735,0
15,735,0
16,735,0
17,735,0
18,735,0
19,735,0
20,735,0
21,735,0
22,735,0
23,735,0
24,735,0
25,735,0
26,735,0
27,735,0
28,735,0
29,735,0
30,735,0
31,735,0
32,735,0
33,735,0
34,735,0.385
35,735,0
36,735,0
37,735,7.4925
38,735,0
39,735,0
40,735,0
41,735,0
42,735,0
43,735,2.32
44,735,0
45,735,0
46,735,0
47,735,0
48,735,0
49,735,0
50,735,0
51,735,0
52,735,0
53,735,0
54,735,0
55,735,0
56,735,0
57,735,0
58,735,0
59,735,0
60,735,0
61,735,0
62,735,0
63,735,0
64,735,0
65,735,0
66,735,0
67,735,0
68,735,6.6275
69,735,10.293
70,735,0
71,735,4.1425
72,735,7.4525
73,735,0
74,735,0
75,735,0
76,735,0
77,735,0
78,735,0
79,735,0
80,735,0
81,735,0
82,735,0
83,735,0
84,735,0
85,735,0
86,735,1.3175
87,735,0
88,735,0
89,735,0
90,735,0
1,745,0
2,745,0
3,745,0
4,745,0
5,745,0
6,745,0
7,745,0
8,745,0
9,745,0
10,745,0
11,745,0
12,745,0
13,745,0
14,745,0
15,745,0
16,745,0
17,745,0
18,745,0
19,745,0
20,745,0
21,745,0
22,745,0
23,745,0
24,745,0
25,745,0
26,745,0
27,745,0
28,745,0
29,745,0
30,745,0
31,745,0
32,745,0
33,745,0
34,745,0.3425
35,745,0
36,745,0
37,745,7.72
38,745,0
39,745,0
40,745,0
41,745,0
42,745,0
43,745,2.3225
44,745,0
45,745,0
46,745,0
47,745,0
48,745,0
49,745,0
50,745,0
51,745,0
52,745,0
53,745,0
54,745,0
55,745,0
56,745,0
57,745,0
58,745,0
59,745,0
60,745,0
61,745,0
62,745,0
63,745,0
64,745,0
65,745,0
66,745,0
67,745,0
68,745,4.8225
69,745,10.348
70,745,0
71,745,3.865
72,745,7.325
73,745,0
74,745,0
75,745,0
76,745,0
77,745,0
78,745,0
79,745,0
80,745,0
81,745,0
82,745,0
83,745,0
84,745,0
85,745,0
86,745,1.6225
87,745,0
88,745,0
89,745,0
90,745,0
1,755,0
2,755,0
3,755,0
4,755,0
5,755,0
6,755,0
7,755,0
8,755,0
9,755,0
10,755,0
11,755,0
12,755,0
13,755,0
14,755,0
15,755,0
16,755,0
17,755,0
18,755,0
19,755,0
20,755,0
21,755,0
22,755,0
23,755,0
24,755,0
25,755,0
26,755,0
27,755,0
28,755,0
29,755,0
30,755,0
31,755,0
32,755,0
33,755,0
34,755,0.3
35,755,0
36,755,0
37,755,6.305
38,755,0
39,755,0
40,755,0
41,755,0
42,755,0
43,755,3.2625
44,755,0
45,755,0
46,755,0
47,755,0
48,755,0
49,755,0
50,755,0
51,755,0
52,755,0
53,755,0
54,755,0
55,755,0
56,755,0
57,755,0
58,755,0
59,755,0
60,755,0
61,755,0
62,755,0
63,755,0
64,755,0
65,755,0
66,755,0
67,755,0
68,755,6.12
69,755,12.043
70,755,0
71,755,3.2475
72,755,6.79
73,755,0
74,755,0
75,755,0
76,755,0
77,755,0
78,755,0
79,755,0
80,755,0
81,755,0
82,755,0
83,755,0
84,755,0
85,755,0
86,755,1.365
87,755,0
88,755,0
89,755,0
90,755,0
1,765,0
2,765,0
3,765,0
4,765,0
5,765,0
6,765,0
7,765,0
8,765,0
9,765,0
10,765,0
11,765,0
12,765,0
13,765,0
14,765,0
15,765,0
16,765,0
17,765,0
18,765,0
19,765,0
20,765,0
21,765,0
22,765,0
23,765,0
24,765,0
25,765,0
26,765,0
27,765,0
28,765,0
29,765,0
30,765,0
31,765,0
32,765,0
33,765,0
34,765,0.0175
35,765,0
36,765,0
37,765,1.59
38,765,0
39,765,0
40,765,0
41,765,0
42,765,0
43,765,1.5925
44,765,0
45,765,0
46,765,0
47,765,0
48,765,0
49,765,0
50,765,0
51,765,0
52,765,0
53,765,0
54,765,0
55,765,0
56,765,0
57,765,0
58,765,0
59,765,0
60,765,0
61,765,0
62,765,0
63,765,0
64,765,0
65,765,0
66,765,0
67,765,0
68,765,4.7625
69,765,12.19
70,765,0
71,765,2.585
72,765,7.0475
73,765,0
74,765,0
75,765,0
76,765,0
77,765,0
78,765,0
79,765,0
80,765,0
81,765,0
82,765,0
83,765,0
84,765,0
85,765,0
86,765,1.0975
87,765,0
88,765,0
89,765,0
90,765,0
1,775,0
2,775,0
3,775,0
4,775,0
5,775,0
6,775,0
7,775,0
8,775,0
9,775,0
10,775,0
11,775,0
12,775,0
13,775,0
14,775,0
15,775,0
16,775,0
17,775,0
18,775,0
19,775,0
20,775,0
21,775,0
22,775,0
23,775,0
24,775,0
25,775,0
26,775,0
27,775,0
28,775,0
29,775,0
30,775,0
31,775,0
32,775,0
33,775,0
34,775,0
35,775,0
36,775,0
37,775,0
38,775,0
39,775,0
40,775,0
41,775,0
42,775,0
43,775,0.2725
44,775,0
45,775,0
46,775,0
47,775,0
48,775,0
49,775,0
50,775,0
51,775,0
52,775,0
53,775,0
54,775,0
55,775,0
56,775,0
57,775,0
58,775,0
59,775,0
60,775,0
61,775,0
62,775,0
63,775,0
64,775,0
65,775,0
66,775,0
67,775,0
68,775,3.5925
69,775,11.298
70,775,0
71,775,2.62
72,775,7.4325
73,775,0
74,775,0
75,775,0
76,775,0
77,775,0
78,775,0
79,775,0
80,775,0
81,775,0
82,775,0
83,775,0
84,775,0
85,775,0
86,775,1.355
87,775,0
88,775,0
89,775,0
90,775,0
1,785,0
2,785,0
3,785,0
4,785,0
5,785,0
6,785,0
7,785,0
8,785,0
9,785,0
10,785,0
11,785,0
12,785,0
13,785,0
14,785,0
15,785,0
16,785,0
17,785,0
18,785,0
19,785,0
20,785,0
21,785,0
22,785,0
23,785,0
24,785,0
25,785,0
26,785,0
27,785,0
28,785,0
29,785,0
30,785,0
31,785,0
32,785,0
33,785,0
34,785,0
35,785,0
36,785,0
37,785,0
38,785,0
39,785,0
40,785,0
41,785,0
42,785,0
43,785,0
44,785,0
45,785,0
46,785,0
47,785,0
48,785,0
49,785,0
50,785,0
51,785,0
52,785,0
53,785,0
54,785,0
55,785,0
56,785,0
57,785,0
58,785,0
59,785,0
60,785,0
61,785,0
62,785,0
63,785,0
64,785,0
65,785,0
66,785,0
67,785,0
68,785,1.67
69,785,7.3875
70,785,0
71,785,2.1875
72,785,6.745
73,785,0
74,785,0
75,785,0
76,785,0
77,785,0
78,785,0
79,785,0
80,785,0
81,785,0
82,785,0
83,785,0
84,785,0
85,785,0
86,785,1.4525
87,785,0
88,785,0
89,785,0
90,785,0
1,795,0
2,795,0
3,795,0
4,795,0
5,795,0
6,795,0
7,795,0
8,795,0
9,795,0
10,795,0
11,795,0
12,795,0
13,795,0
14,795,0
15,795,0
16,795,0
17,795,0
18,795,0
19,795,0
20,795,0
21,795,0
22,795,0
23,795,0
24,795,0
25,795,0
26,795,0
27,795,0
28,795,0
29,795,0
30,795,0
31,795,0
32,795,0
33,795,0
34,795,0
35,795,0
36,795,0
37,795,0
38,795,0
39,795,0
40,795,0
41,795,0
42,795,0
43,795,0
44,795,0
45,795,0
46,795,0
47,795,0
48,795,0
49,795,0
50,795,0
51,795,0
52,795,0
53,795,0
54,795,0
55,795,0
56,795,0
57,795,0
58,795,0
59,795,0
60,795,0
61,795,0
62,795,0
63,795,0
64,795,0
65,795,0
66,795,0
67,795,0
68,795,0.3425
69,795,5.9325
70,795,0
71,795,2.2125
72,795,6.5625
73,795,0
74,795,0
75,795,0
76,795,0
77,795,0
78,795,0
79,795,0
80,795,0
81,795,0
82,795,0
83,795,0
84,795,0
85,795,0
86,795,1.795
87,795,0
88,795,0
89,795,0
90,795,0
1,805,0
2,805,0
3,805,0
4,805,0
5,805,0
6,805,0
7,805,0
8,805,0
9,805,0
10,805,0
11,805,0
12,805,0
13,805,0
14,805,0
15,805,0
16,805,0
17,805,0
18,805,0
19,805,0
20,805,0
21,805,0
22,805,0
23,805,0
24,805,0
25,805,0
26,805,0
27,805,0
28,805,0
29,805,0
30,805,0
31,805,0
32,805,0
33,805,0
34,805,0
35,805,0
36,805,0
37,805,0
38,805,0
39,805,0
40,805,0
41,805,0
42,805,0
43,805,0
44,805,0
45,805,0
46,805,0
47,805,0
48,805,0
49,805,0
50,805,0
51,805,0
52,805,0
53,805,0
54,805,0
55,805,0
56,805,0
57,805,0
58,805,0
59,805,0
60,805,0
61,805,0
62,805,0
63,805,0
64,805,0
65,805,0
66,805,0
67,805,0
68,805,0
69,805,6.1525
70,805,0
71,805,2.48
72,805,6.5925
73,805,0
74,805,0
75,805,0
76,805,0
77,805,0
78,805,0
79,805,0
80,805,0
81,805,0
82,805,0
83,805,0
84,805,0
85,805,0
86,805,1.135
87,805,0
88,805,0
89,805,0
90,805,0
1,815,0
2,815,0
3,815,0
4,815,0
5,815,0
6,815,0
7,815,0
8,815,0
9,815,0
10,815,0
11,815,0
12,815,0
13,815,0
14,815,0
15,815,0
16,815,0
17,815,0
18,815,0
19,815,0
20,815,0
21,815,0
22,815,0
23,815,0
24,815,0
25,815,0
26,815,0
27,815,0
28,815,0
29,815,0
30,815,0
31,815,0
32,815,0
33,815,0
34,815,0
35,815,0
36,815,0
37,815,0
38,815,0
39,815,0
40,815,0
41,815,0
42,815,0
43,815,0
44,815,0
45,815,0
46,815,0
47,815,0
48,815,0
49,815,0
50,815,0
51,815,0
52,815,0
53,815,0
54,815,0
55,815,0
56,815,0
57,815,0
58,815,0
59,815,0
60,815,0
61,815,0
62,815,0
63,815,0
64,815,0
65,815,0
66,815,0
67,815,0
68,815,0
69,815,7.575
70,815,0
71,815,1.8925
72,815,5.5525
73,815,0
74,815,0
75,815,0
76,815,0
77,815,0
78,815,0
79,815,0
80,815,0
81,815,0
82,815,0
83,815,0
84,815,0
85,815,0
86,815,0.61
87,815,0
88,815,0
89,815,0
90,815,0
1,825,0
2,825,0
3,825,0
4,825,0
5,825,0
6,825,0
7,825,0
8,825,0
9,825,0
10,825,0
11,825,0
12,825,0
13,825,0
14,825,0
15,825,0
16,825,0
17,825,0
18,825,0
19,825,0
20,825,0
21,825,0
22,825,0
23,825,0
24,825,0
25,825,0
26,825,0
27,825,0
28,825,0
29,825,0
30,825,0
31,825,0
32,825,0
33,825,0
34,825,0
35,825,0
36,825,0
37,825,0
38,825,0
39,825,0
40,825,0
41,825,0
42,825,0
43,825,0
44,825,0
45,825,0
46,825,0
47,825,0
48,825,0
49,825,0
50,825,0
51,825,0
52,825,0
53,825,0
54,825,0
55,825,0
56,825,0
57,825,0
58,825,0
59,825,0
60,825,0
61,825,0
62,825,0
63,825,0
64,825,0
65,825,0
66,825,0
67,825,0
68,825,0
69,825,7.33
70,825,0
71,825,1.505
72,825,3.8
73,825,0
74,825,0
75,825,0
76,825,0
77,825,0
78,825,0
79,825,0
80,825,0
81,825,0
82,825,0
83,825,0
84,825,0
85,825,0
86,825,1.0425
87,825,0
88,825,0
89,825,0
90,825,0
1,835,0
2,835,0
3,835,0
4,835,0
5,835,0
6,835,0
7,835,0
8,835,0
9,835,0
10,835,0
11,835,0
12,835,0
13,835,0
14,835,0
15,835,0
16,835,0
17,835,0
18,835,0
19,835,0
20,835,0
21,835,0
22,835,0
23,835,0
24,835,0
25,835,0
26,835,0
27,835,0
28,835,0
29,835,0
30,835,0
31,835,0
32,835,0
33,835,0
34,835,0
35,835,0
36,835,0
37,835,0
38,835,0
39,835,0
40,835,0
41,835,0
42,835,0
43,835,0
44,835,0
45,835,0
46,835,0
47,835,0
48,835,0
49,835,0
50,835,0
51,835,0
52,835,0
53,835,0
54,835,0
55,835,0
56,835,0
57,835,0
58,835,0
59,835,0
60,835,0
61,835,0
62,835,0
63,835,0
64,835,0
65,835,0
66,835,0
67,835,0
68,835,0
69,835,9.305
70,835,0
71,835,0.7925
72,835,5.6975
73,835,0
74,835,0
75,835,0
76,835,0
77,835,0
78,835,0
79,835,0
80,835,0
81,835,0
82,835,0
83,835,0
84,835,0
85,835,0
86,835,0.9825
87,835,0
88,835,0
89,835,0
90,835,0
1,845,0
2,845,0
3,845,0
4,845,0
5,845,0
6,845,0
7,845,0
8,845,0
9,845,0
10,845,0
11,845,0
12,845,0
13,845,0
14,845,0
15,845,0
16,845,0
17,845,0
18,845,0
19,845,0
20,845,0
21,845,0
22,845,0
23,845,0
24,845,0
25,845,0
26,845,0
27,845,0
28,845,0
29,845,0
30,845,0
31,845,0
32,845,0
33,845,0
34,845,0
35,845,0
36,845,0
37,845,0
38,845,0
39,845,0
40,845,0
41,845,0
42,845,0
43,845,0
44,845,0
45,845,0
46,845,0
47,845,0
48,845,0
49,845,0
50,845,0
51,845,0
52,845,0
53,845,0
54,845,0
55,845,0
56,845,0
57,845,0
58,845,0
59,845,0
60,845,0
61,845,0
62,845,0
63,845,0
64,845,0
65,845,0
66,845,0
67,845,0
68,845,0
69,845,9.695
70,845,0
71,845,0.9025
72,845,5.19
73,845,0
74,845,0
75,845,0
76,845,0
77,845,0
78,845,0
79,845,0
80,845,0
81,845,0
82,845,0
83,845,0
84,845,0
85,845,0
86,845,0.315
87,845,0
88,845,0
89,845,0
90,845,0
1,855,0
2,855,0
3,855,0
4,855,0
5,855,0
6,855,0
7,855,0
8,855,0
9,855,0
10,855,0
11,855,0
12,855,0
13,855,0
14,855,0
15,855,0
16,855,0
17,855,0
18,855,0
19,855,0
20,855,0
21,855,0
22,855,0
23,855,0
24,855,0
25,855,0
26,855,0
27,855,0
28,855,0
29,855,0
30,855,0
31,855,0
32,855,0
33,855,0
34,855,0
35,855,0
36,855,0
37,855,0
38,855,0
39,855,0
40,855,0
41,855,0
42,855,0
43,855,0
44,855,0
45,855,0
46,855,0
47,855,0
48,855,0
49,855,0
50,855,0
51,855,0
52,855,0
53,855,0
54,855,0
55,855,0
56,855,0
57,855,0
58,855,0
59,855,0
60,855,0
61,855,0
62,855,0
63,855,0
64,855,0
65,855,0
66,855,0
67,855,0
68,855,0
69,855,9.8225
70,855,0
71,855,1.0275
72,855,4.8525
73,855,0
74,855,0
75,855,0
76,855,0
77,855,0
78,855,0
79,855,0
80,855,0
81,855,0
82,855,0
83,855,0
84,855,0
85,855,0
86,855,0.3175
87,855,0
88,855,0
89,855,0
90,855,0
1,865,0
2,865,0
3,865,0
4,865,0
5,865,0
6,865,0
7,865,0
8,865,0
9,865,0
10,865,0
11,865,0
12,865,0
13,865,0
14,865,0
15,865,0
16,865,0
17,865,0
18,865,0
19,865,0
20,865,0
21,865,0
22,865,0
23,865,0
24,865,0
25,865,0
26,865,0
27,865,0
28,865,0
29,865,0
30,865,0
31,865,0
32,865,0
33,865,0
34,865,0
35,865,0
36,865,0
37,865,0
38,865,0
39,865,0
40,865,0
41,865,0
42,865,0
43,865,0
44,865,0
45,865,0
46,865,0
47,865,0
48,865,0
49,865,0
50,865,0
51,865,0
52,865,0
53,865,0
54,865,0
55,865,0
56,865,0
57,865,0
58,865,0
59,865,0
60,865,0
61,865,0
62,865,0
63,865,0
64,865,0
65,865,0
66,865,0
67,865,0
68,865,0
69,865,9.7075
70,865,0
71,865,0.9125
72,865,5.59
73,865,0
74,865,0
75,865,0
76,865,0
77,865,0
78,865,0
79,865,0
80,865,0
81,865,0
82,865,0
83,865,0
84,865,0
85,865,0
86,865,0.9625
87,865,0
88,865,0
89,865,0
90,865,0
1,875,0
2,875,0
3,875,0
4,875,0
5,875,0
6,875,0
7,875,0
8,875,0
9,875,0
10,875,0
11,875,0
12,875,0
13,875,0
14,875,0
15,875,0
16,875,0
17,875,0
18,875,0
19,875,0
20,875,0
21,875,0
22,875,0
23,875,0
24,875,0
25,875,0
26,875,0
27,875,0
28,875,0
29,875,0
30,875,0
31,875,0
32,875,0
33,875,0
34,875,0
35,875,0
36,875,0
37,875,0
38,875,0
39,875,0
40,875,0
41,875,0
42,875,0
43,875,0
44,875,0
45,875,0
46,875,0
47,875,0
48,875,0
49,875,0
50,875,0
51,875,0
52,875,0
53,875,0
54,875,0
55,875,0
56,875,0
57,875,0
58,875,0
59,875,0
60,875,0
61,875,0
62,875,0
63,875,0
64,875,0
65,875,0
66,875,0
67,875,0
68,875,0
69,875,10.29
70,875,0
71,875,0.6075
72,875,7.025
73,875,0
74,875,0
75,875,0
76,875,0
77,875,0
78,875,0
79,875,0
80,875,0
81,875,0
82,875,0
83,875,0
84,875,0
85,875,0
86,875,0.7975
87,875,0
88,875,0
89,875,0
90,875,0
1,885,0
2,885,0
3,885,0
4,885,0
5,885,0
6,885,0
7,885,0
8,885,0
9,885,0
10,885,0
11,885,0
12,885,0
13,885,0
14,885,0
15,885,0
16,885,0
17,885,0
18,885,0
19,885,0
20,885,0
21,885,0
22,885,0
23,885,0
24,885,0
25,885,0
26,885,0
27,885,0
28,885,0
29,885,0
30,885,0
31,885,0
32,885,0
33,885,0
34,885,0
35,885,0
36,885,0
37,885,0
38,885,0
39,885,0
40,885,0
41,885,0
42,885,0
43,885,0
44,885,0
45,885,0
46,885,0
47,885,0
48,885,0
49,885,0
50,885,0
51,885,0
52,885,0
53,885,0
54,885,0
55,885,0
56,885,0
57,885,0
58,885,0
59,885,0
60,885,0
61,885,0
62,885,0
63,885,0
64,885,0
65,885,0
66,885,0
67,885,0
68,885,0
69,885,9.3625
70,885,0
71,885,0.6675
72,885,6.09
73,885,0
74,885,0
75,885,0
76,885,0
77,885,0
78,885,0
79,885,0
80,885,0
81,885,0
82,885,0
83,885,0
84,885,0
85,885,0
86,885,0.57
87,885,0
88,885,0
89,885,0
90,885,0
1,895,0
2,895,0
3,895,0
4,895,0
5,895,0
6,895,0
7,895,0
8,895,0
9,895,0
10,895,0
11,895,0
12,895,0
13,895,0
14,895,0
15,895,0
16,895,0
17,895,0
18,895,0
19,895,0
20,895,0
21,895,0
22,895,0
23,895,0
24,895,0
25,895,0
26,895,0
27,895,0
28,895,0
29,895,0
30,895,0
31,895,0
32,895,0
33,895,0
34,895,0
35,895,0
36,895,0
37,895,0
38,895,0
39,895,0
40,895,0
41,895,0
42,895,0
43,895,0
44,895,0
45,895,0
46,895,0
47,895,0
48,895,0
49,895,0
50,895,0
51,895,0
52,895,0
53,895,0
54,895,0
55,895,0
56,895,0
57,895,0
58,895,0
59,895,0
60,895,0
61,895,0
62,895,0
63,895,0
64,895,0
65,895,0
66,895,0
67,895,0
68,895,0
69,895,8.8525
70,895,0
71,895,0.7275
72,895,7.525
73,895,0
74,895,0
75,895,0
76,895,0
77,895,0
78,895,0
79,895,0
80,895,0
81,895,0
82,895,0
83,895,0
84,895,0
85,895,0
86,895,0.7225
87,895,0
88,895,0
